model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m897_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T14,14,1,"128",512,0.1,0.93,0.99,4,60,15.6,95.80,94.80,runs/grid_20250929-061848/models/m897_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m897_L1_U128_B512_lr0.1_m0.93_d0.99_s4_T14.train.log
m898_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T14,14,1,"128",512,0.1,0.94,0.98,4,60,13.1,95.80,94.71,runs/grid_20250929-061848/models/m898_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m898_L1_U128_B512_lr0.1_m0.94_d0.98_s4_T14.train.log
m899_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T14,14,1,"128",512,0.1,0.94,0.985,4,60,12.6,95.80,94.71,runs/grid_20250929-061848/models/m899_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m899_L1_U128_B512_lr0.1_m0.94_d0.985_s4_T14.train.log
m900_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T14,14,1,"128",512,0.1,0.94,0.99,4,60,12.5,95.80,94.75,runs/grid_20250929-061848/models/m900_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m900_L1_U128_B512_lr0.1_m0.94_d0.99_s4_T14.train.log
m901_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T14,14,1,"256",128,0.1,0.9,0.98,4,60,34.8,96.20,95.61,runs/grid_20250929-061848/models/m901_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m901_L1_U256_B128_lr0.1_m0.9_d0.98_s4_T14.train.log
m902_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T14,14,1,"256",128,0.1,0.9,0.985,4,60,26.6,96.30,95.39,runs/grid_20250929-061848/models/m902_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m902_L1_U256_B128_lr0.1_m0.9_d0.985_s4_T14.train.log
m903_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T14,14,1,"256",128,0.1,0.9,0.99,4,60,42.2,96.40,95.66,runs/grid_20250929-061848/models/m903_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m903_L1_U256_B128_lr0.1_m0.9_d0.99_s4_T14.train.log
m904_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T14,14,1,"256",128,0.1,0.91,0.98,4,60,26.8,96.40,95.47,runs/grid_20250929-061848/models/m904_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m904_L1_U256_B128_lr0.1_m0.91_d0.98_s4_T14.train.log
m905_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T14,14,1,"256",128,0.1,0.91,0.985,4,60,21.8,96.20,94.68,runs/grid_20250929-061848/models/m905_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m905_L1_U256_B128_lr0.1_m0.91_d0.985_s4_T14.train.log
m906_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T14,14,1,"256",128,0.1,0.91,0.99,4,60,26.0,96.20,95.36,runs/grid_20250929-061848/models/m906_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m906_L1_U256_B128_lr0.1_m0.91_d0.99_s4_T14.train.log
m907_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T14,14,1,"256",128,0.1,0.92,0.98,4,60,24.5,96.50,95.44,runs/grid_20250929-061848/models/m907_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m907_L1_U256_B128_lr0.1_m0.92_d0.98_s4_T14.train.log
m908_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T14,14,1,"256",128,0.1,0.92,0.985,4,60,23.5,96.50,95.49,runs/grid_20250929-061848/models/m908_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m908_L1_U256_B128_lr0.1_m0.92_d0.985_s4_T14.train.log
m909_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T14,14,1,"256",128,0.1,0.92,0.99,4,60,28.9,96.60,95.68,runs/grid_20250929-061848/models/m909_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m909_L1_U256_B128_lr0.1_m0.92_d0.99_s4_T14.train.log
m910_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T14,14,1,"256",128,0.1,0.93,0.98,4,60,33.2,96.60,95.72,runs/grid_20250929-061848/models/m910_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m910_L1_U256_B128_lr0.1_m0.93_d0.98_s4_T14.train.log
m911_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T14,14,1,"256",128,0.1,0.93,0.985,4,60,25.6,96.60,95.68,runs/grid_20250929-061848/models/m911_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m911_L1_U256_B128_lr0.1_m0.93_d0.985_s4_T14.train.log
m912_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T14,14,1,"256",128,0.1,0.93,0.99,4,60,51.8,96.80,95.74,runs/grid_20250929-061848/models/m912_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m912_L1_U256_B128_lr0.1_m0.93_d0.99_s4_T14.train.log
m913_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T14,14,1,"256",128,0.1,0.94,0.98,4,60,29.2,96.50,95.74,runs/grid_20250929-061848/models/m913_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m913_L1_U256_B128_lr0.1_m0.94_d0.98_s4_T14.train.log
m914_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T14,14,1,"256",128,0.1,0.94,0.985,4,60,40.2,96.70,95.81,runs/grid_20250929-061848/models/m914_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m914_L1_U256_B128_lr0.1_m0.94_d0.985_s4_T14.train.log
m915_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T14,14,1,"256",128,0.1,0.94,0.99,4,60,40.5,96.60,95.84,runs/grid_20250929-061848/models/m915_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m915_L1_U256_B128_lr0.1_m0.94_d0.99_s4_T14.train.log
m916_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T14,14,1,"256",256,0.1,0.9,0.98,4,60,20.3,95.90,94.62,runs/grid_20250929-061848/models/m916_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m916_L1_U256_B256_lr0.1_m0.9_d0.98_s4_T14.train.log
m917_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T14,14,1,"256",256,0.1,0.9,0.985,4,60,19.6,96.00,94.64,runs/grid_20250929-061848/models/m917_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m917_L1_U256_B256_lr0.1_m0.9_d0.985_s4_T14.train.log
m918_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T14,14,1,"256",256,0.1,0.9,0.99,4,60,29.2,96.00,95.15,runs/grid_20250929-061848/models/m918_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m918_L1_U256_B256_lr0.1_m0.9_d0.99_s4_T14.train.log
m919_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T14,14,1,"256",256,0.1,0.91,0.98,4,60,22.6,95.90,94.76,runs/grid_20250929-061848/models/m919_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m919_L1_U256_B256_lr0.1_m0.91_d0.98_s4_T14.train.log
m920_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T14,14,1,"256",256,0.1,0.91,0.985,4,60,23.0,96.00,94.76,runs/grid_20250929-061848/models/m920_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m920_L1_U256_B256_lr0.1_m0.91_d0.985_s4_T14.train.log
m921_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T14,14,1,"256",256,0.1,0.91,0.99,4,60,23.5,96.00,94.81,runs/grid_20250929-061848/models/m921_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m921_L1_U256_B256_lr0.1_m0.91_d0.99_s4_T14.train.log
m922_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T14,14,1,"256",256,0.1,0.92,0.98,4,60,30.7,96.00,95.34,runs/grid_20250929-061848/models/m922_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m922_L1_U256_B256_lr0.1_m0.92_d0.98_s4_T14.train.log
m923_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T14,14,1,"256",256,0.1,0.92,0.985,4,60,25.1,96.00,95.10,runs/grid_20250929-061848/models/m923_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m923_L1_U256_B256_lr0.1_m0.92_d0.985_s4_T14.train.log
m924_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T14,14,1,"256",256,0.1,0.92,0.99,4,60,25.9,96.00,95.07,runs/grid_20250929-061848/models/m924_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m924_L1_U256_B256_lr0.1_m0.92_d0.99_s4_T14.train.log
m925_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T14,14,1,"256",256,0.1,0.93,0.98,4,60,32.3,96.20,95.51,runs/grid_20250929-061848/models/m925_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m925_L1_U256_B256_lr0.1_m0.93_d0.98_s4_T14.train.log
m926_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T14,14,1,"256",256,0.1,0.93,0.985,4,60,47.0,96.30,95.61,runs/grid_20250929-061848/models/m926_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m926_L1_U256_B256_lr0.1_m0.93_d0.985_s4_T14.train.log
m927_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T14,14,1,"256",256,0.1,0.93,0.99,4,60,25.0,96.10,95.31,runs/grid_20250929-061848/models/m927_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m927_L1_U256_B256_lr0.1_m0.93_d0.99_s4_T14.train.log
m928_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T14,14,1,"256",256,0.1,0.94,0.98,4,60,44.1,96.30,95.59,runs/grid_20250929-061848/models/m928_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m928_L1_U256_B256_lr0.1_m0.94_d0.98_s4_T14.train.log
m929_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T14,14,1,"256",256,0.1,0.94,0.985,4,60,39.4,96.20,95.65,runs/grid_20250929-061848/models/m929_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m929_L1_U256_B256_lr0.1_m0.94_d0.985_s4_T14.train.log
m930_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T14,14,1,"256",256,0.1,0.94,0.99,4,60,40.5,96.30,95.59,runs/grid_20250929-061848/models/m930_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m930_L1_U256_B256_lr0.1_m0.94_d0.99_s4_T14.train.log
m931_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T14,14,1,"256",512,0.1,0.9,0.98,4,60,35.4,95.80,94.79,runs/grid_20250929-061848/models/m931_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m931_L1_U256_B512_lr0.1_m0.9_d0.98_s4_T14.train.log
m932_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T14,14,1,"256",512,0.1,0.9,0.985,4,60,35.7,95.80,94.80,runs/grid_20250929-061848/models/m932_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m932_L1_U256_B512_lr0.1_m0.9_d0.985_s4_T14.train.log
m933_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T14,14,1,"256",512,0.1,0.9,0.99,4,60,35.3,95.80,94.78,runs/grid_20250929-061848/models/m933_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m933_L1_U256_B512_lr0.1_m0.9_d0.99_s4_T14.train.log
m934_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T14,14,1,"256",512,0.1,0.91,0.98,4,60,31.6,95.90,94.83,runs/grid_20250929-061848/models/m934_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m934_L1_U256_B512_lr0.1_m0.91_d0.98_s4_T14.train.log
m935_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T14,14,1,"256",512,0.1,0.91,0.985,4,60,32.7,95.80,94.78,runs/grid_20250929-061848/models/m935_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m935_L1_U256_B512_lr0.1_m0.91_d0.985_s4_T14.train.log
m936_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T14,14,1,"256",512,0.1,0.91,0.99,4,60,34.1,95.90,94.81,runs/grid_20250929-061848/models/m936_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m936_L1_U256_B512_lr0.1_m0.91_d0.99_s4_T14.train.log
m937_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T14,14,1,"256",512,0.1,0.92,0.98,4,60,25.1,95.90,94.72,runs/grid_20250929-061848/models/m937_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m937_L1_U256_B512_lr0.1_m0.92_d0.98_s4_T14.train.log
m938_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T14,14,1,"256",512,0.1,0.92,0.985,4,60,33.4,95.90,95.04,runs/grid_20250929-061848/models/m938_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m938_L1_U256_B512_lr0.1_m0.92_d0.985_s4_T14.train.log
m939_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T14,14,1,"256",512,0.1,0.92,0.99,4,60,27.2,95.80,94.74,runs/grid_20250929-061848/models/m939_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m939_L1_U256_B512_lr0.1_m0.92_d0.99_s4_T14.train.log
m940_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T14,14,1,"256",512,0.1,0.93,0.98,4,60,26.8,96.10,94.68,runs/grid_20250929-061848/models/m940_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m940_L1_U256_B512_lr0.1_m0.93_d0.98_s4_T14.train.log
m941_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T14,14,1,"256",512,0.1,0.93,0.985,4,60,25.8,96.00,94.74,runs/grid_20250929-061848/models/m941_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m941_L1_U256_B512_lr0.1_m0.93_d0.985_s4_T14.train.log
m942_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T14,14,1,"256",512,0.1,0.93,0.99,4,60,25.2,96.20,94.70,runs/grid_20250929-061848/models/m942_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m942_L1_U256_B512_lr0.1_m0.93_d0.99_s4_T14.train.log
m943_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T14,14,1,"256",512,0.1,0.94,0.98,4,60,38.3,96.30,95.21,runs/grid_20250929-061848/models/m943_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T14.bin,runs/grid_20250929-061848/logs/m943_L1_U256_B512_lr0.1_m0.94_d0.98_s4_T14.train.log
m944_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T14,14,1,"256",512,0.1,0.94,0.985,4,60,26.1,96.20,94.86,runs/grid_20250929-061848/models/m944_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T14.bin,runs/grid_20250929-061848/logs/m944_L1_U256_B512_lr0.1_m0.94_d0.985_s4_T14.train.log
m945_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T14,14,1,"256",512,0.1,0.94,0.99,4,60,36.3,96.20,95.22,runs/grid_20250929-061848/models/m945_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T14.bin,runs/grid_20250929-061848/logs/m945_L1_U256_B512_lr0.1_m0.94_d0.99_s4_T14.train.log
m946_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T16,16,1,"64",128,0.1,0.9,0.98,4,60,7.0,96.20,94.98,runs/grid_20250929-061848/models/m946_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m946_L1_U64_B128_lr0.1_m0.9_d0.98_s4_T16.train.log
m947_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T16,16,1,"64",128,0.1,0.9,0.985,4,60,7.0,96.20,94.98,runs/grid_20250929-061848/models/m947_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m947_L1_U64_B128_lr0.1_m0.9_d0.985_s4_T16.train.log
m948_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T16,16,1,"64",128,0.1,0.9,0.99,4,60,7.2,96.10,95.06,runs/grid_20250929-061848/models/m948_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m948_L1_U64_B128_lr0.1_m0.9_d0.99_s4_T16.train.log
m949_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T16,16,1,"64",128,0.1,0.91,0.98,4,60,7.2,96.20,94.99,runs/grid_20250929-061848/models/m949_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m949_L1_U64_B128_lr0.1_m0.91_d0.98_s4_T16.train.log
m950_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T16,16,1,"64",128,0.1,0.91,0.985,4,60,7.1,96.20,94.90,runs/grid_20250929-061848/models/m950_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m950_L1_U64_B128_lr0.1_m0.91_d0.985_s4_T16.train.log
m951_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T16,16,1,"64",128,0.1,0.91,0.99,4,60,9.0,96.20,95.05,runs/grid_20250929-061848/models/m951_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m951_L1_U64_B128_lr0.1_m0.91_d0.99_s4_T16.train.log
m952_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T16,16,1,"64",128,0.1,0.92,0.98,4,60,4.1,96.00,94.40,runs/grid_20250929-061848/models/m952_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m952_L1_U64_B128_lr0.1_m0.92_d0.98_s4_T16.train.log
m953_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T16,16,1,"64",128,0.1,0.92,0.985,4,60,4.2,96.10,94.37,runs/grid_20250929-061848/models/m953_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m953_L1_U64_B128_lr0.1_m0.92_d0.985_s4_T16.train.log
m954_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T16,16,1,"64",128,0.1,0.92,0.99,4,60,4.2,96.00,94.34,runs/grid_20250929-061848/models/m954_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m954_L1_U64_B128_lr0.1_m0.92_d0.99_s4_T16.train.log
m955_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T16,16,1,"64",128,0.1,0.93,0.98,4,60,5.8,96.10,94.90,runs/grid_20250929-061848/models/m955_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m955_L1_U64_B128_lr0.1_m0.93_d0.98_s4_T16.train.log
m956_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T16,16,1,"64",128,0.1,0.93,0.985,4,60,5.1,95.90,94.50,runs/grid_20250929-061848/models/m956_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m956_L1_U64_B128_lr0.1_m0.93_d0.985_s4_T16.train.log
m957_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T16,16,1,"64",128,0.1,0.93,0.99,4,60,4.6,96.00,94.07,runs/grid_20250929-061848/models/m957_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m957_L1_U64_B128_lr0.1_m0.93_d0.99_s4_T16.train.log
m958_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T16,16,1,"64",128,0.1,0.94,0.98,4,60,4.6,96.20,94.09,runs/grid_20250929-061848/models/m958_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m958_L1_U64_B128_lr0.1_m0.94_d0.98_s4_T16.train.log
m959_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T16,16,1,"64",128,0.1,0.94,0.985,4,60,4.2,96.40,94.20,runs/grid_20250929-061848/models/m959_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m959_L1_U64_B128_lr0.1_m0.94_d0.985_s4_T16.train.log
m960_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T16,16,1,"64",128,0.1,0.94,0.99,4,60,4.8,96.40,94.26,runs/grid_20250929-061848/models/m960_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m960_L1_U64_B128_lr0.1_m0.94_d0.99_s4_T16.train.log
m961_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T16,16,1,"64",256,0.1,0.9,0.98,4,60,6.6,96.00,94.60,runs/grid_20250929-061848/models/m961_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m961_L1_U64_B256_lr0.1_m0.9_d0.98_s4_T16.train.log
m962_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T16,16,1,"64",256,0.1,0.9,0.985,4,60,5.2,95.80,94.49,runs/grid_20250929-061848/models/m962_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m962_L1_U64_B256_lr0.1_m0.9_d0.985_s4_T16.train.log
m963_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T16,16,1,"64",256,0.1,0.9,0.99,4,60,5.9,95.80,94.55,runs/grid_20250929-061848/models/m963_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m963_L1_U64_B256_lr0.1_m0.9_d0.99_s4_T16.train.log
m964_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T16,16,1,"64",256,0.1,0.91,0.98,4,60,4.1,95.80,94.23,runs/grid_20250929-061848/models/m964_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m964_L1_U64_B256_lr0.1_m0.91_d0.98_s4_T16.train.log
m965_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T16,16,1,"64",256,0.1,0.91,0.985,4,60,4.7,95.70,94.37,runs/grid_20250929-061848/models/m965_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m965_L1_U64_B256_lr0.1_m0.91_d0.985_s4_T16.train.log
m966_L1_U64_B256_lr0.1_m0.91_d0.99_s4_T16,16,1,"64",256,0.1,0.91,0.99,4,60,4.3,95.80,94.45,runs/grid_20250929-061848/models/m966_L1_U64_B256_lr0.1_m0.91_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m966_L1_U64_B256_lr0.1_m0.91_d0.99_s4_T16.train.log
m967_L1_U64_B256_lr0.1_m0.92_d0.98_s4_T16,16,1,"64",256,0.1,0.92,0.98,4,60,3.9,95.80,94.44,runs/grid_20250929-061848/models/m967_L1_U64_B256_lr0.1_m0.92_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m967_L1_U64_B256_lr0.1_m0.92_d0.98_s4_T16.train.log
m968_L1_U64_B256_lr0.1_m0.92_d0.985_s4_T16,16,1,"64",256,0.1,0.92,0.985,4,60,4.0,95.80,94.44,runs/grid_20250929-061848/models/m968_L1_U64_B256_lr0.1_m0.92_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m968_L1_U64_B256_lr0.1_m0.92_d0.985_s4_T16.train.log
m969_L1_U64_B256_lr0.1_m0.92_d0.99_s4_T16,16,1,"64",256,0.1,0.92,0.99,4,60,3.9,95.70,94.39,runs/grid_20250929-061848/models/m969_L1_U64_B256_lr0.1_m0.92_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m969_L1_U64_B256_lr0.1_m0.92_d0.99_s4_T16.train.log
m970_L1_U64_B256_lr0.1_m0.93_d0.98_s4_T16,16,1,"64",256,0.1,0.93,0.98,4,60,3.7,96.30,94.31,runs/grid_20250929-061848/models/m970_L1_U64_B256_lr0.1_m0.93_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m970_L1_U64_B256_lr0.1_m0.93_d0.98_s4_T16.train.log
m971_L1_U64_B256_lr0.1_m0.93_d0.985_s4_T16,16,1,"64",256,0.1,0.93,0.985,4,60,3.7,96.30,94.32,runs/grid_20250929-061848/models/m971_L1_U64_B256_lr0.1_m0.93_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m971_L1_U64_B256_lr0.1_m0.93_d0.985_s4_T16.train.log
m972_L1_U64_B256_lr0.1_m0.93_d0.99_s4_T16,16,1,"64",256,0.1,0.93,0.99,4,60,3.7,96.40,94.32,runs/grid_20250929-061848/models/m972_L1_U64_B256_lr0.1_m0.93_d0.99_s4_T16.bin,runs/grid_20250929-061848/logs/m972_L1_U64_B256_lr0.1_m0.93_d0.99_s4_T16.train.log
m973_L1_U64_B256_lr0.1_m0.94_d0.98_s4_T16,16,1,"64",256,0.1,0.94,0.98,4,60,3.7,96.10,94.65,runs/grid_20250929-061848/models/m973_L1_U64_B256_lr0.1_m0.94_d0.98_s4_T16.bin,runs/grid_20250929-061848/logs/m973_L1_U64_B256_lr0.1_m0.94_d0.98_s4_T16.train.log
m974_L1_U64_B256_lr0.1_m0.94_d0.985_s4_T16,16,1,"64",256,0.1,0.94,0.985,4,60,3.7,96.10,94.59,runs/grid_20250929-061848/models/m974_L1_U64_B256_lr0.1_m0.94_d0.985_s4_T16.bin,runs/grid_20250929-061848/logs/m974_L1_U64_B256_lr0.1_m0.94_d0.985_s4_T16.train.log
