model_key,threads,layers,units,batch,lr,momentum,decay,step,epochs,train_time_s,best_val_pct,test_acc_pct,model_path,log_path
m384_L2_U256x32_B128_lr0.025_m0.92_d0.99_s4_T8,8,2,"256,32",128,0.025,0.92,0.99,4,60,23.8,96.30,94.92,runs/grid_20250929-142217/models/m384_L2_U256x32_B128_lr0.025_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m384_L2_U256x32_B128_lr0.025_m0.92_d0.99_s4_T8.train.log
m385_L2_U256x32_B128_lr0.025_m0.94_d0.9_s4_T8,8,2,"256,32",128,0.025,0.94,0.9,4,60,20.6,96.20,94.86,runs/grid_20250929-142217/models/m385_L2_U256x32_B128_lr0.025_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m385_L2_U256x32_B128_lr0.025_m0.94_d0.9_s4_T8.train.log
m386_L2_U256x32_B128_lr0.025_m0.94_d0.95_s4_T8,8,2,"256,32",128,0.025,0.94,0.95,4,60,33.3,96.40,95.24,runs/grid_20250929-142217/models/m386_L2_U256x32_B128_lr0.025_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m386_L2_U256x32_B128_lr0.025_m0.94_d0.95_s4_T8.train.log
m387_L2_U256x32_B128_lr0.025_m0.94_d0.99_s4_T8,8,2,"256,32",128,0.025,0.94,0.99,4,60,33.5,96.50,95.23,runs/grid_20250929-142217/models/m387_L2_U256x32_B128_lr0.025_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m387_L2_U256x32_B128_lr0.025_m0.94_d0.99_s4_T8.train.log
m388_L2_U256x32_B128_lr0.025_m0.96_d0.9_s4_T8,8,2,"256,32",128,0.025,0.96,0.9,4,60,33.3,96.40,95.41,runs/grid_20250929-142217/models/m388_L2_U256x32_B128_lr0.025_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m388_L2_U256x32_B128_lr0.025_m0.96_d0.9_s4_T8.train.log
m389_L2_U256x32_B128_lr0.025_m0.96_d0.95_s4_T8,8,2,"256,32",128,0.025,0.96,0.95,4,60,17.6,96.40,94.69,runs/grid_20250929-142217/models/m389_L2_U256x32_B128_lr0.025_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m389_L2_U256x32_B128_lr0.025_m0.96_d0.95_s4_T8.train.log
m390_L2_U256x32_B128_lr0.025_m0.96_d0.99_s4_T8,8,2,"256,32",128,0.025,0.96,0.99,4,60,25.3,96.50,95.30,runs/grid_20250929-142217/models/m390_L2_U256x32_B128_lr0.025_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m390_L2_U256x32_B128_lr0.025_m0.96_d0.99_s4_T8.train.log
m391_L2_U256x32_B128_lr0.05_m0.0_d0.9_s4_T8,8,2,"256,32",128,0.05,0.0,0.9,4,60,58.1,95.50,93.74,runs/grid_20250929-142217/models/m391_L2_U256x32_B128_lr0.05_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m391_L2_U256x32_B128_lr0.05_m0.0_d0.9_s4_T8.train.log
m392_L2_U256x32_B128_lr0.05_m0.0_d0.95_s4_T8,8,2,"256,32",128,0.05,0.0,0.95,4,60,49.1,95.80,93.95,runs/grid_20250929-142217/models/m392_L2_U256x32_B128_lr0.05_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m392_L2_U256x32_B128_lr0.05_m0.0_d0.95_s4_T8.train.log
m393_L2_U256x32_B128_lr0.05_m0.0_d0.99_s4_T8,8,2,"256,32",128,0.05,0.0,0.99,4,60,47.5,95.90,94.01,runs/grid_20250929-142217/models/m393_L2_U256x32_B128_lr0.05_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m393_L2_U256x32_B128_lr0.05_m0.0_d0.99_s4_T8.train.log
m394_L2_U256x32_B128_lr0.05_m0.9_d0.9_s4_T8,8,2,"256,32",128,0.05,0.9,0.9,4,60,24.0,96.30,95.19,runs/grid_20250929-142217/models/m394_L2_U256x32_B128_lr0.05_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m394_L2_U256x32_B128_lr0.05_m0.9_d0.9_s4_T8.train.log
m395_L2_U256x32_B128_lr0.05_m0.9_d0.95_s4_T8,8,2,"256,32",128,0.05,0.9,0.95,4,60,26.8,96.50,95.23,runs/grid_20250929-142217/models/m395_L2_U256x32_B128_lr0.05_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m395_L2_U256x32_B128_lr0.05_m0.9_d0.95_s4_T8.train.log
m396_L2_U256x32_B128_lr0.05_m0.9_d0.99_s4_T8,8,2,"256,32",128,0.05,0.9,0.99,4,60,18.2,96.70,95.01,runs/grid_20250929-142217/models/m396_L2_U256x32_B128_lr0.05_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m396_L2_U256x32_B128_lr0.05_m0.9_d0.99_s4_T8.train.log
m397_L2_U256x32_B128_lr0.05_m0.92_d0.9_s4_T8,8,2,"256,32",128,0.05,0.92,0.9,4,60,23.6,96.50,95.46,runs/grid_20250929-142217/models/m397_L2_U256x32_B128_lr0.05_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m397_L2_U256x32_B128_lr0.05_m0.92_d0.9_s4_T8.train.log
m398_L2_U256x32_B128_lr0.05_m0.92_d0.95_s4_T8,8,2,"256,32",128,0.05,0.92,0.95,4,60,17.8,96.70,95.29,runs/grid_20250929-142217/models/m398_L2_U256x32_B128_lr0.05_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m398_L2_U256x32_B128_lr0.05_m0.92_d0.95_s4_T8.train.log
m399_L2_U256x32_B128_lr0.05_m0.92_d0.99_s4_T8,8,2,"256,32",128,0.05,0.92,0.99,4,60,14.9,96.50,94.94,runs/grid_20250929-142217/models/m399_L2_U256x32_B128_lr0.05_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m399_L2_U256x32_B128_lr0.05_m0.92_d0.99_s4_T8.train.log
m400_L2_U256x32_B128_lr0.05_m0.94_d0.9_s4_T8,8,2,"256,32",128,0.05,0.94,0.9,4,60,15.4,96.90,94.60,runs/grid_20250929-142217/models/m400_L2_U256x32_B128_lr0.05_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m400_L2_U256x32_B128_lr0.05_m0.94_d0.9_s4_T8.train.log
m401_L2_U256x32_B128_lr0.05_m0.94_d0.95_s4_T8,8,2,"256,32",128,0.05,0.94,0.95,4,60,15.4,96.80,94.74,runs/grid_20250929-142217/models/m401_L2_U256x32_B128_lr0.05_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m401_L2_U256x32_B128_lr0.05_m0.94_d0.95_s4_T8.train.log
m402_L2_U256x32_B128_lr0.05_m0.94_d0.99_s4_T8,8,2,"256,32",128,0.05,0.94,0.99,4,60,28.5,97.00,95.56,runs/grid_20250929-142217/models/m402_L2_U256x32_B128_lr0.05_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m402_L2_U256x32_B128_lr0.05_m0.94_d0.99_s4_T8.train.log
m403_L2_U256x32_B128_lr0.05_m0.96_d0.9_s4_T8,8,2,"256,32",128,0.05,0.96,0.9,4,60,18.1,96.80,95.20,runs/grid_20250929-142217/models/m403_L2_U256x32_B128_lr0.05_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m403_L2_U256x32_B128_lr0.05_m0.96_d0.9_s4_T8.train.log
m404_L2_U256x32_B128_lr0.05_m0.96_d0.95_s4_T8,8,2,"256,32",128,0.05,0.96,0.95,4,60,20.6,96.60,95.42,runs/grid_20250929-142217/models/m404_L2_U256x32_B128_lr0.05_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m404_L2_U256x32_B128_lr0.05_m0.96_d0.95_s4_T8.train.log
m405_L2_U256x32_B128_lr0.05_m0.96_d0.99_s4_T8,8,2,"256,32",128,0.05,0.96,0.99,4,60,18.0,96.50,95.21,runs/grid_20250929-142217/models/m405_L2_U256x32_B128_lr0.05_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m405_L2_U256x32_B128_lr0.05_m0.96_d0.99_s4_T8.train.log
m406_L2_U256x32_B128_lr0.075_m0.0_d0.9_s4_T8,8,2,"256,32",128,0.075,0.0,0.9,4,60,43.3,96.10,94.02,runs/grid_20250929-142217/models/m406_L2_U256x32_B128_lr0.075_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m406_L2_U256x32_B128_lr0.075_m0.0_d0.9_s4_T8.train.log
m407_L2_U256x32_B128_lr0.075_m0.0_d0.95_s4_T8,8,2,"256,32",128,0.075,0.0,0.95,4,60,43.5,96.00,94.20,runs/grid_20250929-142217/models/m407_L2_U256x32_B128_lr0.075_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m407_L2_U256x32_B128_lr0.075_m0.0_d0.95_s4_T8.train.log
m408_L2_U256x32_B128_lr0.075_m0.0_d0.99_s4_T8,8,2,"256,32",128,0.075,0.0,0.99,4,60,44.6,96.20,94.35,runs/grid_20250929-142217/models/m408_L2_U256x32_B128_lr0.075_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m408_L2_U256x32_B128_lr0.075_m0.0_d0.99_s4_T8.train.log
m409_L2_U256x32_B128_lr0.075_m0.9_d0.9_s4_T8,8,2,"256,32",128,0.075,0.9,0.9,4,60,20.3,96.80,95.31,runs/grid_20250929-142217/models/m409_L2_U256x32_B128_lr0.075_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m409_L2_U256x32_B128_lr0.075_m0.9_d0.9_s4_T8.train.log
m410_L2_U256x32_B128_lr0.075_m0.9_d0.95_s4_T8,8,2,"256,32",128,0.075,0.9,0.95,4,60,19.7,96.70,95.25,runs/grid_20250929-142217/models/m410_L2_U256x32_B128_lr0.075_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m410_L2_U256x32_B128_lr0.075_m0.9_d0.95_s4_T8.train.log
m411_L2_U256x32_B128_lr0.075_m0.9_d0.99_s4_T8,8,2,"256,32",128,0.075,0.9,0.99,4,60,21.3,96.60,95.31,runs/grid_20250929-142217/models/m411_L2_U256x32_B128_lr0.075_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m411_L2_U256x32_B128_lr0.075_m0.9_d0.99_s4_T8.train.log
m412_L2_U256x32_B128_lr0.075_m0.92_d0.9_s4_T8,8,2,"256,32",128,0.075,0.92,0.9,4,60,23.0,96.50,95.51,runs/grid_20250929-142217/models/m412_L2_U256x32_B128_lr0.075_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m412_L2_U256x32_B128_lr0.075_m0.92_d0.9_s4_T8.train.log
m413_L2_U256x32_B128_lr0.075_m0.92_d0.95_s4_T8,8,2,"256,32",128,0.075,0.92,0.95,4,60,22.6,96.70,95.62,runs/grid_20250929-142217/models/m413_L2_U256x32_B128_lr0.075_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m413_L2_U256x32_B128_lr0.075_m0.92_d0.95_s4_T8.train.log
m414_L2_U256x32_B128_lr0.075_m0.92_d0.99_s4_T8,8,2,"256,32",128,0.075,0.92,0.99,4,60,26.2,96.60,95.66,runs/grid_20250929-142217/models/m414_L2_U256x32_B128_lr0.075_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m414_L2_U256x32_B128_lr0.075_m0.92_d0.99_s4_T8.train.log
m415_L2_U256x32_B128_lr0.075_m0.94_d0.9_s4_T8,8,2,"256,32",128,0.075,0.94,0.9,4,60,20.9,96.60,95.26,runs/grid_20250929-142217/models/m415_L2_U256x32_B128_lr0.075_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m415_L2_U256x32_B128_lr0.075_m0.94_d0.9_s4_T8.train.log
m416_L2_U256x32_B128_lr0.075_m0.94_d0.95_s4_T8,8,2,"256,32",128,0.075,0.94,0.95,4,60,16.0,96.70,94.01,runs/grid_20250929-142217/models/m416_L2_U256x32_B128_lr0.075_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m416_L2_U256x32_B128_lr0.075_m0.94_d0.95_s4_T8.train.log
m417_L2_U256x32_B128_lr0.075_m0.94_d0.99_s4_T8,8,2,"256,32",128,0.075,0.94,0.99,4,60,18.9,96.50,94.99,runs/grid_20250929-142217/models/m417_L2_U256x32_B128_lr0.075_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m417_L2_U256x32_B128_lr0.075_m0.94_d0.99_s4_T8.train.log
m418_L2_U256x32_B128_lr0.075_m0.96_d0.9_s4_T8,8,2,"256,32",128,0.075,0.96,0.9,4,60,19.9,96.70,94.96,runs/grid_20250929-142217/models/m418_L2_U256x32_B128_lr0.075_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m418_L2_U256x32_B128_lr0.075_m0.96_d0.9_s4_T8.train.log
m419_L2_U256x32_B128_lr0.075_m0.96_d0.95_s4_T8,8,2,"256,32",128,0.075,0.96,0.95,4,60,23.0,96.50,95.01,runs/grid_20250929-142217/models/m419_L2_U256x32_B128_lr0.075_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m419_L2_U256x32_B128_lr0.075_m0.96_d0.95_s4_T8.train.log
m420_L2_U256x32_B128_lr0.075_m0.96_d0.99_s4_T8,8,2,"256,32",128,0.075,0.96,0.99,4,60,32.5,96.50,95.41,runs/grid_20250929-142217/models/m420_L2_U256x32_B128_lr0.075_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m420_L2_U256x32_B128_lr0.075_m0.96_d0.99_s4_T8.train.log
m421_L2_U256x32_B128_lr0.1_m0.0_d0.9_s4_T8,8,2,"256,32",128,0.1,0.0,0.9,4,60,41.3,96.00,94.34,runs/grid_20250929-142217/models/m421_L2_U256x32_B128_lr0.1_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m421_L2_U256x32_B128_lr0.1_m0.0_d0.9_s4_T8.train.log
m422_L2_U256x32_B128_lr0.1_m0.0_d0.95_s4_T8,8,2,"256,32",128,0.1,0.0,0.95,4,60,30.7,95.90,94.19,runs/grid_20250929-142217/models/m422_L2_U256x32_B128_lr0.1_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m422_L2_U256x32_B128_lr0.1_m0.0_d0.95_s4_T8.train.log
m423_L2_U256x32_B128_lr0.1_m0.0_d0.99_s4_T8,8,2,"256,32",128,0.1,0.0,0.99,4,60,31.1,96.00,94.29,runs/grid_20250929-142217/models/m423_L2_U256x32_B128_lr0.1_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m423_L2_U256x32_B128_lr0.1_m0.0_d0.99_s4_T8.train.log
m424_L2_U256x32_B128_lr0.1_m0.9_d0.9_s4_T8,8,2,"256,32",128,0.1,0.9,0.9,4,60,21.1,96.80,95.56,runs/grid_20250929-142217/models/m424_L2_U256x32_B128_lr0.1_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m424_L2_U256x32_B128_lr0.1_m0.9_d0.9_s4_T8.train.log
m425_L2_U256x32_B128_lr0.1_m0.9_d0.95_s4_T8,8,2,"256,32",128,0.1,0.9,0.95,4,60,19.1,96.70,95.38,runs/grid_20250929-142217/models/m425_L2_U256x32_B128_lr0.1_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m425_L2_U256x32_B128_lr0.1_m0.9_d0.95_s4_T8.train.log
m426_L2_U256x32_B128_lr0.1_m0.9_d0.99_s4_T8,8,2,"256,32",128,0.1,0.9,0.99,4,60,18.5,96.90,95.47,runs/grid_20250929-142217/models/m426_L2_U256x32_B128_lr0.1_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m426_L2_U256x32_B128_lr0.1_m0.9_d0.99_s4_T8.train.log
m427_L2_U256x32_B128_lr0.1_m0.92_d0.9_s4_T8,8,2,"256,32",128,0.1,0.92,0.9,4,60,15.8,96.30,94.78,runs/grid_20250929-142217/models/m427_L2_U256x32_B128_lr0.1_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m427_L2_U256x32_B128_lr0.1_m0.92_d0.9_s4_T8.train.log
m428_L2_U256x32_B128_lr0.1_m0.92_d0.95_s4_T8,8,2,"256,32",128,0.1,0.92,0.95,4,60,19.5,96.20,95.23,runs/grid_20250929-142217/models/m428_L2_U256x32_B128_lr0.1_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m428_L2_U256x32_B128_lr0.1_m0.92_d0.95_s4_T8.train.log
m429_L2_U256x32_B128_lr0.1_m0.92_d0.99_s4_T8,8,2,"256,32",128,0.1,0.92,0.99,4,60,21.7,96.40,95.54,runs/grid_20250929-142217/models/m429_L2_U256x32_B128_lr0.1_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m429_L2_U256x32_B128_lr0.1_m0.92_d0.99_s4_T8.train.log
m430_L2_U256x32_B128_lr0.1_m0.94_d0.9_s4_T8,8,2,"256,32",128,0.1,0.94,0.9,4,60,21.1,96.70,95.26,runs/grid_20250929-142217/models/m430_L2_U256x32_B128_lr0.1_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m430_L2_U256x32_B128_lr0.1_m0.94_d0.9_s4_T8.train.log
m431_L2_U256x32_B128_lr0.1_m0.94_d0.95_s4_T8,8,2,"256,32",128,0.1,0.94,0.95,4,60,28.5,96.80,95.79,runs/grid_20250929-142217/models/m431_L2_U256x32_B128_lr0.1_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m431_L2_U256x32_B128_lr0.1_m0.94_d0.95_s4_T8.train.log
m432_L2_U256x32_B128_lr0.1_m0.94_d0.99_s4_T8,8,2,"256,32",128,0.1,0.94,0.99,4,60,31.0,97.10,95.91,runs/grid_20250929-142217/models/m432_L2_U256x32_B128_lr0.1_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m432_L2_U256x32_B128_lr0.1_m0.94_d0.99_s4_T8.train.log
m433_L2_U256x32_B128_lr0.1_m0.96_d0.9_s4_T8,8,2,"256,32",128,0.1,0.96,0.9,4,60,18.1,96.00,94.61,runs/grid_20250929-142217/models/m433_L2_U256x32_B128_lr0.1_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m433_L2_U256x32_B128_lr0.1_m0.96_d0.9_s4_T8.train.log
m434_L2_U256x32_B128_lr0.1_m0.96_d0.95_s4_T8,8,2,"256,32",128,0.1,0.96,0.95,4,60,17.3,96.30,93.75,runs/grid_20250929-142217/models/m434_L2_U256x32_B128_lr0.1_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m434_L2_U256x32_B128_lr0.1_m0.96_d0.95_s4_T8.train.log
m435_L2_U256x32_B128_lr0.1_m0.96_d0.99_s4_T8,8,2,"256,32",128,0.1,0.96,0.99,4,60,16.1,95.90,93.91,runs/grid_20250929-142217/models/m435_L2_U256x32_B128_lr0.1_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m435_L2_U256x32_B128_lr0.1_m0.96_d0.99_s4_T8.train.log
m436_L2_U256x32_B128_lr0.125_m0.0_d0.9_s4_T8,8,2,"256,32",128,0.125,0.0,0.9,4,60,38.6,96.10,94.43,runs/grid_20250929-142217/models/m436_L2_U256x32_B128_lr0.125_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m436_L2_U256x32_B128_lr0.125_m0.0_d0.9_s4_T8.train.log
m437_L2_U256x32_B128_lr0.125_m0.0_d0.95_s4_T8,8,2,"256,32",128,0.125,0.0,0.95,4,60,37.9,96.30,94.60,runs/grid_20250929-142217/models/m437_L2_U256x32_B128_lr0.125_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m437_L2_U256x32_B128_lr0.125_m0.0_d0.95_s4_T8.train.log
m438_L2_U256x32_B128_lr0.125_m0.0_d0.99_s4_T8,8,2,"256,32",128,0.125,0.0,0.99,4,60,35.6,96.30,94.71,runs/grid_20250929-142217/models/m438_L2_U256x32_B128_lr0.125_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m438_L2_U256x32_B128_lr0.125_m0.0_d0.99_s4_T8.train.log
m439_L2_U256x32_B128_lr0.125_m0.9_d0.9_s4_T8,8,2,"256,32",128,0.125,0.9,0.9,4,60,25.7,96.50,95.75,runs/grid_20250929-142217/models/m439_L2_U256x32_B128_lr0.125_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m439_L2_U256x32_B128_lr0.125_m0.9_d0.9_s4_T8.train.log
m440_L2_U256x32_B128_lr0.125_m0.9_d0.95_s4_T8,8,2,"256,32",128,0.125,0.9,0.95,4,60,19.6,96.80,95.57,runs/grid_20250929-142217/models/m440_L2_U256x32_B128_lr0.125_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m440_L2_U256x32_B128_lr0.125_m0.9_d0.95_s4_T8.train.log
m441_L2_U256x32_B128_lr0.125_m0.9_d0.99_s4_T8,8,2,"256,32",128,0.125,0.9,0.99,4,60,23.6,96.90,95.71,runs/grid_20250929-142217/models/m441_L2_U256x32_B128_lr0.125_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m441_L2_U256x32_B128_lr0.125_m0.9_d0.99_s4_T8.train.log
m442_L2_U256x32_B128_lr0.125_m0.92_d0.9_s4_T8,8,2,"256,32",128,0.125,0.92,0.9,4,60,17.3,96.30,95.36,runs/grid_20250929-142217/models/m442_L2_U256x32_B128_lr0.125_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m442_L2_U256x32_B128_lr0.125_m0.92_d0.9_s4_T8.train.log
m443_L2_U256x32_B128_lr0.125_m0.92_d0.95_s4_T8,8,2,"256,32",128,0.125,0.92,0.95,4,60,23.5,96.80,95.86,runs/grid_20250929-142217/models/m443_L2_U256x32_B128_lr0.125_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m443_L2_U256x32_B128_lr0.125_m0.92_d0.95_s4_T8.train.log
m444_L2_U256x32_B128_lr0.125_m0.92_d0.99_s4_T8,8,2,"256,32",128,0.125,0.92,0.99,4,60,31.2,96.80,95.82,runs/grid_20250929-142217/models/m444_L2_U256x32_B128_lr0.125_m0.92_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m444_L2_U256x32_B128_lr0.125_m0.92_d0.99_s4_T8.train.log
m445_L2_U256x32_B128_lr0.125_m0.94_d0.9_s4_T8,8,2,"256,32",128,0.125,0.94,0.9,4,60,25.1,97.00,95.87,runs/grid_20250929-142217/models/m445_L2_U256x32_B128_lr0.125_m0.94_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m445_L2_U256x32_B128_lr0.125_m0.94_d0.9_s4_T8.train.log
m446_L2_U256x32_B128_lr0.125_m0.94_d0.95_s4_T8,8,2,"256,32",128,0.125,0.94,0.95,4,60,25.2,96.90,95.10,runs/grid_20250929-142217/models/m446_L2_U256x32_B128_lr0.125_m0.94_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m446_L2_U256x32_B128_lr0.125_m0.94_d0.95_s4_T8.train.log
m447_L2_U256x32_B128_lr0.125_m0.94_d0.99_s4_T8,8,2,"256,32",128,0.125,0.94,0.99,4,60,18.6,97.00,94.84,runs/grid_20250929-142217/models/m447_L2_U256x32_B128_lr0.125_m0.94_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m447_L2_U256x32_B128_lr0.125_m0.94_d0.99_s4_T8.train.log
m448_L2_U256x32_B128_lr0.125_m0.96_d0.9_s4_T8,8,2,"256,32",128,0.125,0.96,0.9,4,60,27.2,96.80,94.66,runs/grid_20250929-142217/models/m448_L2_U256x32_B128_lr0.125_m0.96_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m448_L2_U256x32_B128_lr0.125_m0.96_d0.9_s4_T8.train.log
m449_L2_U256x32_B128_lr0.125_m0.96_d0.95_s4_T8,8,2,"256,32",128,0.125,0.96,0.95,4,60,26.5,96.60,95.14,runs/grid_20250929-142217/models/m449_L2_U256x32_B128_lr0.125_m0.96_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m449_L2_U256x32_B128_lr0.125_m0.96_d0.95_s4_T8.train.log
m450_L2_U256x32_B128_lr0.125_m0.96_d0.99_s4_T8,8,2,"256,32",128,0.125,0.96,0.99,4,60,23.3,96.20,94.03,runs/grid_20250929-142217/models/m450_L2_U256x32_B128_lr0.125_m0.96_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m450_L2_U256x32_B128_lr0.125_m0.96_d0.99_s4_T8.train.log
m451_L2_U128x64_B128_lr0.025_m0.0_d0.9_s4_T8,8,2,"128,64",128,0.025,0.0,0.9,4,60,15.2,94.10,91.68,runs/grid_20250929-142217/models/m451_L2_U128x64_B128_lr0.025_m0.0_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m451_L2_U128x64_B128_lr0.025_m0.0_d0.9_s4_T8.train.log
m452_L2_U128x64_B128_lr0.025_m0.0_d0.95_s4_T8,8,2,"128,64",128,0.025,0.0,0.95,4,60,26.3,94.80,92.80,runs/grid_20250929-142217/models/m452_L2_U128x64_B128_lr0.025_m0.0_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m452_L2_U128x64_B128_lr0.025_m0.0_d0.95_s4_T8.train.log
m453_L2_U128x64_B128_lr0.025_m0.0_d0.99_s4_T8,8,2,"128,64",128,0.025,0.0,0.99,4,60,27.1,94.90,93.14,runs/grid_20250929-142217/models/m453_L2_U128x64_B128_lr0.025_m0.0_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m453_L2_U128x64_B128_lr0.025_m0.0_d0.99_s4_T8.train.log
m454_L2_U128x64_B128_lr0.025_m0.9_d0.9_s4_T8,8,2,"128,64",128,0.025,0.9,0.9,4,60,16.3,95.90,94.47,runs/grid_20250929-142217/models/m454_L2_U128x64_B128_lr0.025_m0.9_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m454_L2_U128x64_B128_lr0.025_m0.9_d0.9_s4_T8.train.log
m455_L2_U128x64_B128_lr0.025_m0.9_d0.95_s4_T8,8,2,"128,64",128,0.025,0.9,0.95,4,60,16.8,95.80,94.49,runs/grid_20250929-142217/models/m455_L2_U128x64_B128_lr0.025_m0.9_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m455_L2_U128x64_B128_lr0.025_m0.9_d0.95_s4_T8.train.log
m456_L2_U128x64_B128_lr0.025_m0.9_d0.99_s4_T8,8,2,"128,64",128,0.025,0.9,0.99,4,60,11.8,95.70,94.40,runs/grid_20250929-142217/models/m456_L2_U128x64_B128_lr0.025_m0.9_d0.99_s4_T8.bin,runs/grid_20250929-142217/logs/m456_L2_U128x64_B128_lr0.025_m0.9_d0.99_s4_T8.train.log
m457_L2_U128x64_B128_lr0.025_m0.92_d0.9_s4_T8,8,2,"128,64",128,0.025,0.92,0.9,4,60,15.8,95.70,94.70,runs/grid_20250929-142217/models/m457_L2_U128x64_B128_lr0.025_m0.92_d0.9_s4_T8.bin,runs/grid_20250929-142217/logs/m457_L2_U128x64_B128_lr0.025_m0.92_d0.9_s4_T8.train.log
m458_L2_U128x64_B128_lr0.025_m0.92_d0.95_s4_T8,8,2,"128,64",128,0.025,0.92,0.95,4,60,10.0,95.60,94.33,runs/grid_20250929-142217/models/m458_L2_U128x64_B128_lr0.025_m0.92_d0.95_s4_T8.bin,runs/grid_20250929-142217/logs/m458_L2_U128x64_B128_lr0.025_m0.92_d0.95_s4_T8.train.log
